Sales_ID,Date,Outlets,Product,Quantity,Total,Target,Count_of_Products,Net Profit,Upsell
T0001581,30-04-25,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[135, 80, 139]",256805,80000000,3,17462.74,1
T0001582,01-05-25,Outlet B,"['Notebook 3 Pro', 'Notebook 3']","[1, 164]",92560,80000000,2,6294.08,0
T0001583,02-05-25,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[21, 46, 14]",50199,80000000,3,3413.532,0
T0001584,03-05-25,Outlet C,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[26, 249, 33]",176748,80000000,3,12018.864,1
T0001585,04-05-25,Outlet A,"['Headphones', 'Notebook 3 Pro']","[49, 152]",118211,80000000,2,8038.348,1
T0001586,05-05-25,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3']","[36, 195, 54]",211989,80000000,3,14415.252,1
T0001587,06-05-25,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[101, 20, 217]",94432,80000000,3,6421.376,1
T0001588,07-05-25,Outlet B,"['Headphones', 'Mouse', 'Monitor']","[201, 169, 231]",199349,80000000,3,13555.732,1
T0001589,08-05-25,Outlet C,"['Headphones', 'Monitor']","[21, 197]",56752,80000000,2,3859.136,1
T0001590,09-05-25,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[42, 171, 247, 106]",328081,80000000,4,22309.508,1
T0001591,10-05-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[219, 29, 244]",196721,80000000,3,13377.028,0
T0001592,11-05-25,Outlet C,"['Keyboard', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[98, 187, 250, 5]",373837,80000000,4,25420.916,1
T0001593,12-05-25,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[195, 12, 84]",169716,80000000,3,11540.688,1
T0001594,13-05-25,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[243, 181, 24]",333332,80000000,3,22666.576,0
T0001595,14-05-25,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[40, 30, 88]",69272,80000000,3,4710.496,1
T0001596,15-05-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[158, 222, 154]",280368,80000000,3,19065.024,1
T0001597,16-05-25,Outlet B,"['Headphones', 'Keyboard', 'Monitor']","[59, 101, 218]",160002,80000000,3,10880.136,1
T0001598,17-05-25,Outlet B,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[12, 89, 145, 143]",207481,80000000,4,14108.708,1
T0001599,18-05-25,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3', 'Mouse']","[176, 138, 212, 79]",321607,80000000,4,21869.276,1
T0001600,19-05-25,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[235, 167, 10]",265410,80000000,3,18047.88,1
T0001601,20-05-25,Outlet B,"['Headphones', 'Mouse', 'Monitor']","[75, 163, 55]",125857,80000000,3,8558.276,0
T0001602,21-05-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[65, 182, 8]",147467,80000000,3,10027.756,1
T0001603,22-05-25,Outlet B,"['Headphones', 'Keyboard', 'Monitor']","[54, 145, 95]",165576,80000000,3,11259.168,0
T0001604,23-05-25,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[135, 39, 223]",180548,80000000,3,12277.264,1
T0001605,24-05-25,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[208, 27, 206]",108819,80000000,3,7399.692,1
T0001606,25-05-25,Outlet C,"['Mouse', 'Monitor']","[73, 115]",74662,80000000,2,5077.016,0
T0001607,26-05-25,Outlet B,"['Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[2, 6, 119]",90838,80000000,3,6176.984,1
T0001608,27-05-25,Outlet A,"['Keyboard', 'Mouse']","[122, 151]",200127,80000000,2,13608.636,1
T0001609,28-05-25,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3']","[215, 146, 185, 67]",318074,80000000,4,21629.032,0
T0001610,29-05-25,Outlet B,"['Notebook 3 Pro', 'Monitor']","[68, 84]",71556,80000000,2,4865.808,1
T0001611,30-05-25,Outlet C,"['Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[102, 179, 235]",361138,80000000,3,24557.384,0
T0001612,31-05-25,Outlet C,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[27, 184, 175, 121]",307623,80000000,4,20918.364,1
T0001613,01-06-25,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[167, 27, 154]",207732,80000000,3,14125.776,0
T0001614,02-06-25,Outlet B,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3']","[90, 50, 133, 76]",183287,80000000,4,12463.516,1
T0001615,03-06-25,Outlet C,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[206, 234, 71]",328246,80000000,3,22320.728,1
T0001616,04-06-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[227, 9, 214, 150]",207303,80000000,4,14096.604,1
T0001617,05-06-25,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[145, 147, 219]",251364,80000000,3,17092.752,0
T0001618,06-06-25,Outlet C,"['Headphones', 'Keyboard', 'Notebook 3']","[71, 160, 247]",294869,80000000,3,20051.092,1
T0001619,07-06-25,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[88, 177, 50]",220002,80000000,3,14960.136,1
T0001620,08-06-25,Outlet A,"['Mouse', 'Notebook 3', 'Monitor']","[14, 102, 170]",111236,80000000,3,7564.048,1
T0001621,09-06-25,Outlet B,"['Keyboard', 'Mouse', 'Monitor', 'Notebook 3']","[65, 12, 123, 3]",100390,80000000,4,6826.52,1
T0001622,10-06-25,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[87, 12, 156]",174213,80000000,3,11846.484,1
T0001623,11-06-25,Outlet A,"['Notebook 3 Pro', 'Monitor']","[114, 240]",146640,80000000,2,9971.52,1
T0001624,12-06-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[14, 78, 10]",64266,80000000,3,4370.088,1
T0001625,13-06-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[213, 161, 198]",272649,80000000,3,18540.132,1
T0001626,14-06-25,Outlet A,"['Headphones', 'Monitor']","[186, 238]",97316,80000000,2,6617.488,1
T0001627,15-06-25,Outlet B,"['Monitor', 'Mouse', 'Notebook 3']","[138, 201, 189]",263361,80000000,3,17908.548,1
T0001628,16-06-25,Outlet A,"['Keyboard', 'Monitor']","[87, 102]",105651,80000000,2,7184.268,1
T0001629,17-06-25,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[224, 192, 249]",479056,80000000,3,32575.808,1
T0001630,18-06-25,Outlet B,"['Notebook 3 Pro', 'Notebook 3']","[15, 21]",22560,80000000,2,1534.08,1
T0001631,19-06-25,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[99, 77, 119]",139801,80000000,3,9506.468,1
T0001632,20-06-25,Outlet C,"['Headphones', 'Mouse', 'Notebook 3', 'Monitor']","[186, 240, 235, 221]",368103,80000000,4,25031.004,1
T0001633,21-06-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[179, 182, 120, 160]",278001,80000000,4,18904.068,1
T0001634,22-06-25,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Mouse']","[90, 243, 59]",236221,80000000,3,16063.028,1
T0001635,23-06-25,Outlet B,"['Mouse', 'Notebook 3', 'Monitor']","[51, 176, 146]",168383,80000000,3,11450.044,1
T0001636,24-06-25,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Keyboard']","[131, 21, 2]",40367,80000000,3,2744.956,1
T0001637,25-06-25,Outlet A,"['Notebook 3 Pro', 'Monitor']","[53, 225]",98685,80000000,2,6710.58,1
T0001638,26-06-25,Outlet A,"['Headphones', 'Keyboard']","[166, 20]",47694,80000000,2,3243.192,1
T0001639,27-06-25,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3']","[81, 100, 168]",198479,80000000,3,13496.572,1
T0001640,28-06-25,Outlet B,"['Headphones', 'Keyboard', 'Monitor']","[170, 91, 97]",138332,80000000,3,9406.576,1
T0001641,29-06-25,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[42, 38, 159]",103291,80000000,3,7023.788,1
T0001642,30-06-25,Outlet C,"['Keyboard', 'Notebook 3', 'Monitor']","[130, 143, 120]",229230,80000000,3,15587.64,1
T0001643,01-07-25,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[2, 20, 206]",71612,80000000,3,4869.616,1
T0001644,02-07-25,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[29, 111, 6, 142]",168225,80000000,4,11439.3,1
T0001645,03-07-25,Outlet B,"['Keyboard', 'Mouse', 'Notebook 3 Pro']","[98, 163, 219]",343419,80000000,3,23352.492,1
T0001646,04-07-25,Outlet C,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[196, 219, 73]",283397,80000000,3,19270.996,1
T0001647,05-07-25,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Notebook 3']","[145, 88, 177, 247]",349410,80000000,4,23759.88,1
T0001648,06-07-25,Outlet C,"['Headphones', 'Keyboard', 'Monitor', 'Notebook 3 Pro']","[12, 97, 224, 195]",290007,80000000,4,19720.476,1
T0001649,07-07-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[82, 218, 23]",184518,80000000,3,12547.224,1
T0001650,08-07-25,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[14, 145, 122]",116524,80000000,3,7923.632,1
T0001651,09-07-25,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Keyboard']","[52, 202, 73, 225]",400750,80000000,4,27251,1
T0001652,10-07-25,Outlet A,"['Keyboard', 'Mouse', 'Monitor']","[73, 180, 21]",179096,80000000,3,12178.528,1
T0001653,11-07-25,Outlet C,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[52, 80, 219]",141151,80000000,3,9598.268,1
T0001654,12-07-25,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[67, 142, 60]",150173,80000000,3,10211.764,1
T0001655,13-07-25,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3']","[127, 91, 212]",298413,80000000,3,20292.084,0
T0001656,14-07-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[65, 234, 103, 65]",259297,80000000,4,17632.196,0
T0001657,15-07-25,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[124, 162, 117]",217791,80000000,3,14809.788,1
T0001658,16-07-25,Outlet C,"['Headphones', 'Notebook 3']","[186, 238]",166574,80000000,2,11327.032,0
T0001659,17-07-25,Outlet B,"['Keyboard', 'Notebook 3', 'Mouse']","[47, 168, 143]",221990,80000000,3,15095.32,1
T0001660,18-07-25,Outlet A,"['Headphones', 'Mouse', 'Notebook 3', 'Monitor']","[245, 117, 51, 24]",148954,80000000,4,10128.872,0
T0001661,19-07-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Keyboard']","[75, 150, 162, 152]",355111,80000000,4,24147.548,1
T0001662,20-07-25,Outlet C,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[249, 28, 230, 212]",264541,80000000,4,17988.788,1
T0001663,21-07-25,Outlet A,"['Keyboard', 'Monitor']","[82, 242]",138816,80000000,2,9439.488,1
T0001664,22-07-25,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[197, 22, 127]",223586,80000000,3,15203.848,1
T0001665,23-07-25,Outlet C,"['Keyboard', 'Notebook 3', 'Monitor']","[118, 243, 187]",292465,80000000,3,19887.62,1
T0001666,24-07-25,Outlet C,"['Notebook 3 Pro', 'Notebook 3', 'Mouse']","[95, 82, 187]",226333,80000000,3,15390.644,1
T0001667,25-07-25,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[147, 83, 121]",118622,80000000,3,8066.296,1
T0001668,26-07-25,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Headphones', 'Monitor']","[169, 81, 150, 74]",257007,80000000,4,17476.476,1
T0001669,27-07-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[178, 34, 237, 154]",230488,80000000,4,15673.184,1
T0001670,28-07-25,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[103, 235, 27]",213023,80000000,3,14485.564,1
T0001671,29-07-25,Outlet B,"['Keyboard', 'Mouse', 'Notebook 3', 'Monitor']","[220, 147, 81, 47]",343836,80000000,4,23380.848,1
T0001672,30-07-25,Outlet A,"['Headphones', 'Keyboard']","[43, 150]",142547,80000000,2,9693.196,0
T0001673,31-07-25,Outlet C,"['Headphones', 'Keyboard', 'Mouse']","[87, 208, 68]",243297,80000000,3,16544.196,1
T0001674,01-08-25,Outlet C,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[179, 179, 61]",252510,80000000,3,17170.68,1
T0001675,02-08-25,Outlet C,"['Keyboard', 'Mouse', 'Monitor', 'Notebook 3 Pro']","[23, 69, 19, 27]",86559,80000000,4,5886.012,1
T0001676,03-08-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[138, 86, 123, 73]",175139,80000000,4,11909.452,1
T0001677,04-08-25,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[224, 102, 156, 50]",220430,80000000,4,14989.24,1
T0001678,05-08-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[210, 162, 236]",295594,80000000,3,20100.392,1
T0001679,06-08-25,Outlet B,"['Keyboard', 'Notebook 3', 'Monitor']","[154, 224, 72]",283254,80000000,3,19261.272,1
T0001680,07-08-25,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[245, 110, 180]",286420,80000000,3,19476.56,1
T0001681,08-08-25,Outlet C,"['Notebook 3 Pro', 'Mouse', 'Monitor', 'Notebook 3']","[58, 159, 168, 27]",197313,80000000,4,13417.284,1
T0001682,09-08-25,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse']","[24, 138, 164]",219172,80000000,3,14903.696,1
T0001683,10-08-25,Outlet B,"['Headphones', 'Notebook 3', 'Monitor']","[223, 162, 166]",175291,80000000,3,11919.788,1
T0001684,11-08-25,Outlet B,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[180, 207, 249, 183]",499527,80000000,4,33967.836,0
T0001685,12-08-25,Outlet C,"['Headphones', 'Keyboard', 'Monitor']","[161, 83, 206]",158850,80000000,3,10801.8,1
T0001686,13-08-25,Outlet A,"['Headphones', 'Keyboard', 'Mouse']","[229, 178, 237]",342976,80000000,3,23322.368,1
T0001687,14-08-25,Outlet A,"['Headphones', 'Mouse']","[175, 76]",76849,80000000,2,5225.732,0
T0001688,15-08-25,Outlet A,"['Headphones', 'Keyboard', 'Monitor']","[109, 143, 173]",194605,80000000,3,13233.14,1
T0001689,16-08-25,Outlet B,"['Notebook 3 Pro', 'Mouse']","[43, 65]",69895,80000000,2,4752.86,0
T0001690,17-08-25,Outlet B,"['Mouse', 'Notebook 3', 'Monitor']","[143, 95, 104]",166833,80000000,3,11344.644,1
T0001691,18-08-25,Outlet C,"['Keyboard', 'Mouse', 'Monitor']","[179, 130, 218]",297433,80000000,3,20225.444,1
T0001692,19-08-25,Outlet C,"['Keyboard', 'Notebook 3', 'Monitor']","[222, 65, 150]",276328,80000000,3,18790.304,1
T0001693,20-08-25,Outlet A,"['Keyboard', 'Notebook 3', 'Mouse']","[227, 201, 10]",322623,80000000,3,21938.364,1
T0001694,21-08-25,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[88, 47, 83]",96072,80000000,3,6532.896,1
T0001695,22-08-25,Outlet C,"['Headphones', 'Mouse', 'Notebook 3']","[123, 125, 134]",171932,80000000,3,11691.376,1
T0001696,23-08-25,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[1, 247, 104]",176649,80000000,3,12012.132,1
T0001697,24-08-25,Outlet C,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[180, 215, 46]",262374,80000000,3,17841.432,1
T0001698,25-08-25,Outlet C,"['Keyboard', 'Monitor', 'Notebook 3 Pro']","[124, 124, 191]",282352,80000000,3,19199.936,1
T0001699,26-08-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[177, 110, 26, 226]",186237,80000000,4,12664.116,1
T0001700,27-08-25,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Headphones']","[31, 104, 81, 15]",150794,80000000,4,10253.992,1
T0001701,28-08-25,Outlet A,"['Notebook 3', 'Monitor']","[207, 64]",133136,80000000,2,9053.248,1
T0001702,29-08-25,Outlet A,"['Notebook 3 Pro', 'Monitor']","[208, 21]",155409,80000000,2,10567.812,1
T0001703,30-08-25,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[28, 67, 81, 167]",155528,80000000,4,10575.904,1
T0001704,31-08-25,Outlet A,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[86, 146, 47, 189]",225642,80000000,4,15343.656,1
T0001705,01-09-25,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[246, 153, 151]",194813,80000000,3,13247.284,1
T0001706,02-09-25,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[199, 118, 215]",369983,80000000,3,25158.844,1
T0001707,03-09-25,Outlet A,"['Headphones', 'Notebook 3', 'Monitor']","[175, 196, 38]",151307,80000000,3,10288.876,1
T0001708,04-09-25,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Monitor', 'Notebook 3']","[177, 1, 41, 229]",267308,80000000,4,18176.944,1
T0001709,05-09-25,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Mouse']","[141, 224, 103]",349736,80000000,3,23782.048,1
T0001710,06-09-25,Outlet A,"['Keyboard', 'Mouse']","[163, 73]",190264,80000000,2,12937.952,0
T0001711,07-09-25,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[65, 178, 196, 212]",434057,80000000,4,29515.876,1
T0001712,08-09-25,Outlet A,"['Mouse', 'Monitor', 'Notebook 3']","[139, 132, 128]",190449,80000000,3,12950.532,1
T0001713,09-09-25,Outlet A,"['Headphones', 'Notebook 3 Pro']","[208, 57]",78272,80000000,2,5322.496,1
T0001714,10-09-25,Outlet B,"['Headphones', 'Mouse', 'Notebook 3']","[54, 37, 155]",118629,80000000,3,8066.772,1
T0001715,11-09-25,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Monitor']","[217, 133, 214]",348409,80000000,3,23691.812,0
T0001716,12-09-25,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[162, 5, 195]",173893,80000000,3,11824.724,0
T0001717,13-09-25,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3', 'Notebook 3 Pro']","[230, 231, 193, 97]",426759,80000000,4,29019.612,1
T0001718,14-09-25,Outlet B,"['Headphones', 'Monitor', 'Mouse', 'Notebook 3']","[3, 137, 239, 125]",250551,80000000,4,17037.468,0
T0001719,15-09-25,Outlet A,"['Headphones', 'Keyboard', 'Monitor', 'Notebook 3 Pro']","[14, 63, 84, 18]",94699,80000000,4,6439.532,1
T0001720,16-09-25,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[35, 108, 19]",106797,80000000,3,7262.196,1
T0001721,17-09-25,Outlet A,"['Headphones', 'Monitor']","[29, 44]",17027,80000000,2,1157.836,1
T0001722,18-09-25,Outlet C,"['Keyboard', 'Notebook 3', 'Monitor']","[176, 69, 229]",258465,80000000,3,17575.62,1
T0001723,19-09-25,Outlet A,"['Notebook 3 Pro', 'Notebook 3']","[28, 223]",145040,80000000,2,9862.72,1
T0001724,20-09-25,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Monitor']","[94, 140, 129, 168]",235058,80000000,4,15983.944,1
T0001725,21-09-25,Outlet C,"['Keyboard', 'Notebook 3 Pro', 'Notebook 3', 'Mouse']","[233, 164, 8, 106]",395521,80000000,4,26895.428,1
T0001726,22-09-25,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[48, 180, 10, 238]",208204,80000000,4,14157.872,1
T0001727,23-09-25,Outlet C,"['Keyboard', 'Mouse', 'Monitor', 'Notebook 3']","[232, 24, 215, 166]",373739,80000000,4,25414.252,0
T0001728,24-09-25,Outlet B,"['Headphones', 'Mouse', 'Notebook 3', 'Notebook 3 Pro']","[192, 182, 17, 31]",175226,80000000,4,11915.368,1
T0001729,25-09-25,Outlet B,"['Headphones', 'Monitor']","[103, 62]",35115,80000000,2,2387.82,0
T0001730,26-09-25,Outlet B,"['Notebook 3 Pro', 'Mouse', 'Notebook 3']","[39, 2, 14]",37118,80000000,3,2524.024,1
T0001731,27-09-25,Outlet A,"['Notebook 3 Pro', 'Notebook 3', 'Monitor']","[36, 49, 127]",87523,80000000,3,5951.564,1
T0001732,28-09-25,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[7, 29, 144]",108389,80000000,3,7370.452,1
T0001733,29-09-25,Outlet C,"['Headphones', 'Keyboard', 'Mouse']","[149, 10, 61]",72200,80000000,3,4909.6,1
T0001734,30-09-25,Outlet A,"['Keyboard', 'Notebook 3', 'Monitor']","[190, 69, 59]",225321,80000000,3,15321.828,1
T0001735,01-10-25,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Monitor']","[91, 23, 109, 219]",157051,80000000,4,10679.468,1
T0001736,02-10-25,Outlet A,"['Headphones', 'Mouse', 'Monitor', 'Notebook 3']","[211, 60, 180, 211]",240289,80000000,4,16339.652,0
T0001737,03-10-25,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3', 'Monitor']","[16, 160, 32, 96]",190448,80000000,4,12950.464,1
T0001738,04-10-25,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3 Pro']","[3, 131, 207]",267346,80000000,3,18179.528,0
T0001739,05-10-25,Outlet A,"['Headphones', 'Keyboard', 'Notebook 3']","[59, 144, 46]",165777,80000000,3,11272.836,1
T0001740,06-10-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Monitor']","[223, 82, 120]",131237,80000000,3,8924.116,0
T0001741,07-10-25,Outlet C,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[99, 101, 35]",141194,80000000,3,9601.192,1
T0001742,08-10-25,Outlet A,"['Notebook 3 Pro', 'Mouse', 'Monitor']","[228, 218, 150]",335092,80000000,3,22786.256,1
T0001743,09-10-25,Outlet A,"['Headphones', 'Notebook 3 Pro']","[159, 239]",200541,80000000,2,13636.788,1
T0001744,10-10-25,Outlet C,"['Headphones', 'Notebook 3', 'Monitor']","[71, 250, 51]",166428,80000000,3,11317.104,1
T0001745,11-10-25,Outlet C,"['Headphones', 'Notebook 3', 'Monitor']","[155, 233, 76]",178669,80000000,3,12149.492,1
T0001746,12-10-25,Outlet A,"['Headphones', 'Keyboard']","[54, 47]",51919,80000000,2,3530.492,1
T0001747,13-10-25,Outlet B,"['Headphones', 'Keyboard', 'Notebook 3']","[65, 89, 48]",118526,80000000,3,8059.768,1
T0001748,14-10-25,Outlet B,"['Mouse', 'Monitor', 'Notebook 3']","[205, 95, 99]",203790,80000000,3,13857.72,0
T0001749,15-10-25,Outlet B,"['Headphones', 'Keyboard', 'Monitor']","[195, 133, 211]",211231,80000000,3,14363.708,1
T0001750,16-10-25,Outlet A,"['Notebook 3 Pro', 'Mouse']","[214, 90]",207990,80000000,2,14143.32,1
T0001751,17-10-25,Outlet B,"['Headphones', 'Mouse', 'Notebook 3', 'Monitor']","[96, 123, 114, 192]",206349,80000000,4,14031.732,1
T0001752,18-10-25,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Mouse']","[233, 131, 85]",186942,80000000,3,12712.056,1
T0001753,19-10-25,Outlet C,"['Headphones', 'Mouse', 'Notebook 3']","[245, 84, 10]",99771,80000000,3,6784.428,1
T0001754,20-10-25,Outlet C,['Keyboard'],[132],118668,80000000,1,8069.424,1
T0001755,21-10-25,Outlet C,"['Headphones', 'Keyboard', 'Mouse', 'Monitor']","[185, 70, 233, 182]",284570,80000000,4,19350.76,1
T0001756,22-10-25,Outlet C,"['Headphones', 'Monitor', 'Mouse', 'Notebook 3']","[166, 179, 127, 109]",214978,80000000,4,14618.504,1
T0001757,23-10-25,Outlet B,"['Keyboard', 'Notebook 3']","[40, 104]",94200,80000000,2,6405.6,1
T0001758,24-10-25,Outlet A,"['Keyboard', 'Notebook 3 Pro', 'Headphones']","[75, 209, 184]",250841,80000000,3,17057.188,1
T0001759,25-10-25,Outlet B,"['Headphones', 'Notebook 3 Pro', 'Notebook 3', 'Keyboard']","[212, 129, 120, 14]",210614,80000000,4,14321.752,1
T0001760,26-10-25,Outlet C,"['Headphones', 'Notebook 3 Pro', 'Notebook 3']","[235, 193, 132]",254945,80000000,3,17336.26,1
T0001761,27-10-25,Outlet A,"['Headphones', 'Mouse', 'Monitor']","[133, 243, 162]",212942,80000000,3,14480.056,1
T0001762,28-10-25,Outlet A,"['Headphones', 'Notebook 3 Pro', 'Mouse', 'Notebook 3']","[63, 7, 220, 24]",161537,80000000,4,10984.516,1
T0001763,29-10-25,Outlet C,"['Headphones', 'Notebook 3', 'Monitor']","[158, 189, 145]",173127,80000000,3,11772.636,1
T0001764,30-10-25,Outlet A,"['Keyboard', 'Mouse', 'Notebook 3']","[69, 84, 244]",248987,80000000,3,16931.116,0
T0001765,31-10-25,Outlet B,"['Mouse', 'Notebook 3', 'Monitor']","[54, 230, 63]",178093,80000000,3,12110.324,1
